order_id,order_date,amount,product_id
CA-2016-124667,2016-11-11,59.97,TEC-AC-10003447
CA-2016-124667,2016-11-11,83.36,OFF-ST-10002276
CA-2015-111094,2015-07-09,6.58,OFF-PA-10001609
CA-2015-111094,2015-07-09,122.94,OFF-BI-10001597
CA-2017-166317,2017-09-22,219.84,OFF-PA-10004475
CA-2017-166317,2017-09-22,98.16,TEC-AC-10004510
CA-2017-166317,2017-09-22,33.04,OFF-BI-10002976
CA-2017-166317,2017-09-22,86.97,TEC-PH-10001615
CA-2015-154326,2015-02-15,134.97,TEC-PH-10001819
CA-2015-154326,2015-02-15,699.98,TEC-PH-10000560
CA-2015-154326,2015-02-15,139.95,TEC-AC-10004568
CA-2014-102008,2014-09-30,48.94,OFF-PA-10004092
CA-2014-120474,2014-12-01,2807.84,FUR-CH-10001854
CA-2014-120474,2014-12-01,46.64,OFF-AR-10000475
CA-2014-104773,2014-12-08,60.416,OFF-ST-10000777
CA-2016-140774,2016-09-05,107.94,OFF-AR-10004022
US-2017-139465,2017-08-27,63.84,OFF-ST-10002352
US-2017-139465,2017-08-27,347.97,TEC-PH-10000455
US-2017-139465,2017-08-27,37.008,OFF-BI-10003910
CA-2016-100965,2016-07-07,215.65,FUR-FU-10003039
CA-2016-121034,2016-08-08,11.168,OFF-FA-10000585
CA-2016-121034,2016-08-08,53.952,OFF-PA-10001994
CA-2016-149461,2016-11-13,4.18,FUR-FU-10004270
CA-2017-158379,2017-09-22,5.607,OFF-BI-10002498
CA-2017-158379,2017-09-22,4663.736,OFF-SU-10002881
CA-2017-158379,2017-09-22,79.984,TEC-AC-10002926
US-2016-116729,2016-12-25,2575.944,TEC-PH-10002200
US-2016-116729,2016-12-25,45.36,OFF-PA-10002005
US-2016-116729,2016-12-25,254.24,TEC-AC-10001465
CA-2016-164938,2016-02-11,69.93,TEC-PH-10004897
CA-2016-165484,2016-10-23,16.156,FUR-FU-10001196
CA-2016-165484,2016-10-23,54.816,OFF-PA-10000595
CA-2014-132612,2014-06-09,1441.3,FUR-TA-10004534
US-2017-161193,2017-11-20,77.6,FUR-FU-10001861
US-2017-161193,2017-11-20,4.656,FUR-FU-10000206
CA-2015-131597,2015-09-14,170.136,FUR-TA-10002607
CA-2015-164833,2015-06-04,7.38,OFF-LA-10000443
CA-2015-164833,2015-06-04,9.26,OFF-AR-10004685
CA-2015-125423,2015-12-13,9.96,OFF-LA-10001771
US-2014-130379,2014-05-25,75.6,OFF-AP-10001394
US-2014-130379,2014-05-25,29.32,FUR-FU-10002553
CA-2016-168956,2016-02-16,92.064,OFF-AP-10004233
CA-2016-168956,2016-02-16,6.976,OFF-FA-10000304
CA-2016-168956,2016-02-16,62.958,FUR-CH-10004754
CA-2016-168956,2016-02-16,5.184,OFF-PA-10000809
CA-2016-167507,2016-12-22,31.32,OFF-BI-10003694
CA-2016-167507,2016-12-22,11.84,FUR-FU-10001935
CA-2016-167507,2016-12-22,22.784,FUR-FU-10002878
CA-2016-109344,2016-02-08,1127.976,TEC-PH-10002624
US-2015-140851,2015-07-13,38.88,OFF-PA-10000019
CA-2014-103373,2014-05-18,779.796,TEC-PH-10002885
CA-2017-145884,2017-10-21,1439.92,TEC-PH-10000895
CA-2017-145884,2017-10-21,262.11,FUR-TA-10002356
CA-2015-131422,2015-11-05,207,FUR-CH-10001270
CA-2017-162691,2017-08-01,1439.982,TEC-MA-10000488
CA-2017-162691,2017-08-01,36.288,OFF-PA-10003729
CA-2014-141278,2014-06-21,21.4,OFF-AR-10003056
CA-2017-122693,2017-02-19,1245.86,OFF-AP-10002518
CA-2014-117345,2014-08-01,17.544,OFF-LA-10000240
CA-2014-117345,2014-08-01,44.128,FUR-FU-10000629
CA-2014-117345,2014-08-01,62.92,OFF-AP-10001005
CA-2014-117345,2014-08-01,78.304,OFF-PA-10002377
CA-2016-157763,2016-07-18,140.81,FUR-CH-10000988
CA-2015-135391,2015-02-09,40.096,OFF-LA-10001074
CA-2015-135391,2015-02-09,40.784,FUR-FU-10001986
US-2017-113852,2017-07-29,90.57,TEC-AC-10003027
US-2017-158512,2017-01-12,40.08,OFF-PA-10001804
US-2017-158512,2017-01-12,37.68,FUR-FU-10004973
CA-2017-128370,2017-09-10,362.352,FUR-CH-10002602
CA-2017-128370,2017-09-10,7.184,OFF-BI-10004140
CA-2015-160472,2015-07-20,34.76,OFF-ST-10000464
CA-2015-160472,2015-07-20,831.2,TEC-AC-10002253
CA-2015-160472,2015-07-20,26.4,OFF-PA-10000528
CA-2015-160472,2015-07-20,106.75,OFF-EN-10000483
CA-2015-160472,2015-07-20,97.82,OFF-PA-10003129
CA-2015-160472,2015-07-20,141.4,OFF-ST-10003442
CA-2014-114643,2014-06-13,14.52,OFF-AR-10003631
US-2017-158218,2017-05-12,127.92,OFF-ST-10000563
US-2017-158218,2017-05-12,34.24,OFF-BI-10002133
CA-2015-121608,2015-09-03,137.62,OFF-AP-10002311
CA-2015-121608,2015-09-03,100.49,TEC-PH-10004959
US-2017-121251,2017-03-26,257.568,FUR-BO-10001918
US-2017-121251,2017-03-26,119.96,TEC-PH-10004896
CA-2014-151078,2014-11-12,49.632,OFF-ST-10001328
US-2016-100839,2016-10-13,727.45,FUR-TA-10004575
US-2016-100839,2016-10-13,24.96,FUR-FU-10001617
US-2017-116659,2017-11-12,370.782,TEC-PH-10002824
CA-2017-118857,2017-04-15,196.45,FUR-FU-10004460
CA-2015-127110,2015-06-25,31.104,OFF-PA-10003309
CA-2015-127110,2015-06-25,78.256,OFF-ST-10002554
CA-2016-148201,2016-08-26,6.48,OFF-PA-10000019
CA-2014-116932,2014-07-21,99.2,OFF-AR-10002067
CA-2014-116932,2014-07-21,801.568,FUR-CH-10001215
CA-2014-116932,2014-07-21,272.848,FUR-TA-10004175
CA-2017-142888,2017-11-21,70.98,FUR-TA-10004767
CA-2014-147914,2014-06-04,16.224,OFF-PA-10001685
US-2016-112977,2016-03-10,176.784,FUR-BO-10003272
CA-2017-112039,2017-03-25,470.376,TEC-PH-10000984
CA-2017-118885,2017-12-29,393.568,FUR-CH-10002880
CA-2017-118885,2017-12-29,302.376,TEC-PH-10002563
US-2017-166611,2017-03-28,68.742,OFF-BI-10001191
CA-2015-109512,2015-03-05,29.34,OFF-EN-10002621
CA-2015-109512,2015-03-05,383.607,FUR-CH-10001146
CA-2015-109512,2015-03-05,563.4,OFF-ST-10000689
CA-2016-118570,2016-11-13,217.056,OFF-PA-10001289
CA-2017-154718,2017-01-19,6,OFF-LA-10003714
CA-2016-147578,2016-04-22,31.56,FUR-FU-10001889
CA-2014-140165,2014-05-13,7.104,OFF-FA-10002815
CA-2014-140165,2014-05-13,398.352,OFF-BI-10004519
CA-2014-142587,2014-10-21,121.792,OFF-AP-10004708
CA-2014-142587,2014-10-21,409.59,FUR-TA-10000617
CA-2014-157623,2014-03-14,10.56,OFF-PA-10001204
CA-2014-157623,2014-03-14,3.38,OFF-AR-10003723
CA-2017-145310,2017-12-22,7.824,OFF-EN-10002621
CA-2016-100083,2016-11-24,24.784,OFF-PA-10000241
US-2017-108063,2017-12-02,34.65,OFF-AR-10001446
CA-2015-109197,2015-12-31,487.984,OFF-BI-10004632
CA-2017-141789,2017-10-03,1793.98,OFF-BI-10001359
CA-2014-169775,2014-08-29,29.808,OFF-EN-10001749
CA-2014-169775,2014-08-29,505.176,OFF-BI-10004390
CA-2014-169775,2014-08-29,174.0585,FUR-TA-10001857
CA-2016-140543,2016-06-29,191.88,OFF-ST-10000563
CA-2016-151141,2016-08-20,14.78,TEC-PH-10004924
CA-2017-167094,2017-10-21,5.184,OFF-PA-10003953
CA-2017-167094,2017-10-21,478.48,FUR-CH-10000155
CA-2017-167094,2017-10-21,28.4,TEC-AC-10003116
CA-2017-154410,2017-10-21,909.12,OFF-ST-10002743
US-2016-150567,2016-05-17,2.952,OFF-BI-10001757
US-2016-150567,2016-05-17,27.018,OFF-BI-10000069
CA-2015-157959,2015-02-03,136.92,FUR-FU-10004093
CA-2017-105886,2017-12-18,18.96,FUR-FU-10001037
CA-2016-105963,2016-11-15,99.39,TEC-AC-10003832
CA-2017-121503,2017-07-03,273.896,OFF-PA-10001878
CA-2017-121503,2017-07-03,597.132,TEC-MA-10003674
CA-2014-103366,2014-01-15,149.95,TEC-AC-10003628
CA-2017-124597,2017-04-30,4.608,OFF-LA-10003190
CA-2017-124597,2017-04-30,15.528,OFF-AR-10002280
CA-2017-124597,2017-04-30,11.952,OFF-LA-10001569
CA-2015-105634,2015-11-08,11.65,OFF-AR-10001573
CA-2015-123673,2015-10-30,299.9,TEC-PH-10001809
US-2017-111423,2017-08-17,895.92,OFF-BI-10003091
US-2017-111423,2017-08-17,462.564,FUR-CH-10003981
CA-2015-125178,2015-10-03,15.008,OFF-ST-10002562
CA-2016-156685,2016-07-08,863.64,TEC-PH-10004345
CA-2016-156685,2016-07-08,47.616,OFF-AR-10000588
CA-2017-126865,2017-12-05,92.94,OFF-PA-10003039
CA-2017-102834,2017-03-09,199.98,TEC-AC-10001908
US-2016-139710,2016-06-09,177.48,TEC-PH-10001198
CA-2017-121538,2017-11-28,88.768,OFF-PA-10004071
US-2017-101539,2017-03-16,6.48,OFF-PA-10001972
US-2017-101539,2017-03-16,46.51,OFF-ST-10004180
US-2017-101539,2017-03-16,659.976,TEC-PH-10004165
CA-2016-152121,2016-11-27,271.992,TEC-PH-10002483
CA-2017-161200,2017-08-06,145.74,FUR-BO-10000468
CA-2017-161200,2017-08-06,15.4,FUR-FU-10001706
CA-2017-101245,2017-11-27,244.55,OFF-PA-10003129
CA-2017-101245,2017-11-27,166.16,TEC-AC-10001284
CA-2015-141768,2015-05-25,14.73,FUR-FU-10002268
CA-2016-112109,2016-07-08,19.968,OFF-BI-10002082
CA-2016-112109,2016-07-08,33.488,OFF-ST-10001505
CA-2016-112109,2016-07-08,8.736,OFF-BI-10001634
CA-2016-112109,2016-07-08,662.88,FUR-CH-10004287
CA-2017-144064,2017-08-29,47.36,OFF-LA-10004544
CA-2017-144064,2017-08-29,27.44,OFF-ST-10004507
CA-2017-144064,2017-08-29,3.24,OFF-BI-10002012
CA-2016-108581,2016-06-20,95.968,TEC-AC-10001109
CA-2016-108581,2016-06-20,10.368,OFF-PA-10000809
CA-2017-157987,2017-09-02,23.1,OFF-AR-10000658
CA-2017-157987,2017-09-02,11.54,FUR-FU-10001196
CA-2017-157987,2017-09-02,254.526,FUR-TA-10001889
CA-2017-157987,2017-09-02,12.98,OFF-AP-10000358
CA-2017-157987,2017-09-02,26.432,OFF-BI-10004970
CA-2017-157987,2017-09-02,197.97,TEC-PH-10003885
CA-2017-157987,2017-09-02,18.9,OFF-LA-10001641
CA-2017-157987,2017-09-02,1282.41,FUR-CH-10003379
CA-2017-157987,2017-09-02,4.92,OFF-AR-10004582
CA-2017-157987,2017-09-02,238,TEC-AC-10002842
CA-2017-157987,2017-09-02,167.97,TEC-AC-10000109
CA-2017-157987,2017-09-02,17.12,OFF-PA-10003893
CA-2017-110905,2017-09-10,16.2,OFF-BI-10003669
CA-2017-110905,2017-09-10,33.99,OFF-AP-10004785
CA-2017-110905,2017-09-10,296.85,TEC-AC-10003023
CA-2017-110905,2017-09-10,112.8,TEC-AC-10002217
CA-2017-110905,2017-09-10,13.71,OFF-BI-10002954
CA-2017-110905,2017-09-10,24.9,OFF-PA-10002586
CA-2017-110905,2017-09-10,286.29,OFF-ST-10000025
CA-2017-110905,2017-09-10,24.18,OFF-AP-10003281
CA-2017-165841,2017-12-21,281.97,TEC-PH-10002103
CA-2017-165841,2017-12-21,69.5,OFF-SU-10000898
CA-2017-165841,2017-12-21,166.44,OFF-PA-10001144
CA-2017-117485,2017-09-23,291.96,TEC-AC-10004659
CA-2017-140242,2017-05-06,6.408,OFF-AR-10004752
CA-2017-140242,2017-05-06,408.744,TEC-AC-10004659
CA-2014-148950,2014-12-14,5.104,OFF-BI-10001249
CA-2014-148950,2014-12-14,2.896,OFF-FA-10003059
CA-2014-148950,2014-12-14,35.016,TEC-AC-10002718
CA-2014-110408,2014-10-18,275.97,OFF-ST-10001522
CA-2014-110408,2014-10-18,1394.95,TEC-PH-10002352
CA-2014-110408,2014-10-18,545.88,FUR-CH-10003774
CA-2015-109939,2015-05-08,5.248,OFF-AR-10000127
CA-2016-112669,2016-04-14,933.536,FUR-CH-10004086
CA-2016-112669,2016-04-14,42.976,OFF-ST-10001228
CA-2015-119592,2015-12-14,3.76,OFF-BI-10004187
CA-2014-122749,2014-12-03,479.96,TEC-PH-10003811
CA-2014-164721,2014-11-25,320.88,OFF-AP-10000240
CA-2014-164721,2014-11-25,23.88,FUR-FU-10001940
CA-2014-164721,2014-11-25,26.76,OFF-PA-10000575
CA-2016-147417,2016-07-25,1439.976,TEC-CO-10001449
CA-2015-127509,2015-11-09,17.22,OFF-BI-10002393
CA-2015-127509,2015-11-09,1024.38,FUR-TA-10002855
CA-2015-127509,2015-11-09,26.22,OFF-EN-10000781
CA-2015-127509,2015-11-09,17.34,OFF-PA-10002160
CA-2017-111374,2017-02-24,4.956,OFF-BI-10004970
CA-2017-133648,2017-06-25,71.04,OFF-LA-10003923
CA-2017-133648,2017-06-25,5.344,OFF-AR-10002257
CA-2017-133648,2017-06-25,11.304,OFF-FA-10004395
US-2017-147221,2017-12-02,294.62,OFF-AP-10002534
US-2017-147221,2017-12-02,8.752,FUR-FU-10004020
CA-2014-131905,2014-02-06,15,OFF-LA-10002787
CA-2014-131905,2014-02-06,161.61,TEC-PH-10003645
CA-2014-131905,2014-02-06,144.95,TEC-PH-10001615
CA-2017-166128,2017-04-11,199.95,TEC-AC-10001767
CA-2017-166128,2017-04-11,41.86,OFF-AR-10001221
CA-2017-163510,2017-12-25,95.94,OFF-ST-10000563
CA-2017-163510,2017-12-25,304.45,FUR-CH-10001146
US-2017-143028,2017-04-11,11.364,OFF-BI-10004738
CA-2014-111150,2014-12-31,29.68,OFF-AR-10000034
CA-2014-111150,2014-12-31,47.53,TEC-AC-10000290
CA-2017-165386,2017-08-03,183.372,FUR-BO-10003034
CA-2014-116407,2014-11-15,4.224,OFF-AR-10001315
CA-2014-116407,2014-11-15,333.056,OFF-AP-10002118
CA-2014-116407,2014-11-15,24.896,OFF-PA-10002137
CA-2015-155761,2015-12-11,159.984,TEC-AC-10001606
CA-2015-155761,2015-12-11,46.344,OFF-ST-10000943
CA-2016-145905,2016-09-18,350.98,FUR-CH-10001854
CA-2016-145905,2016-09-18,13.08,OFF-PA-10000533
CA-2016-145905,2016-09-18,900.08,OFF-ST-10003716
CA-2015-113110,2015-03-19,17.568,OFF-BI-10000088
CA-2015-113110,2015-03-19,14.62,OFF-LA-10000240
CA-2015-113110,2015-03-19,33.36,OFF-SU-10001165
CA-2015-113110,2015-03-19,40.14,OFF-PA-10002749
CA-2016-168354,2016-09-19,1606.23,OFF-ST-10001490
CA-2016-168354,2016-09-19,17.04,OFF-PA-10002377
CA-2016-168354,2016-09-19,49.53,OFF-BI-10004826
CA-2016-168354,2016-09-19,872.32,FUR-CH-10004675
US-2017-111241,2017-08-20,239.12,OFF-BI-10002867
CA-2015-114237,2015-03-13,141.96,FUR-BO-10004409
CA-2016-113516,2016-09-08,33.024,OFF-BI-10002225
CA-2016-113516,2016-09-08,67.136,OFF-BI-10001989
CA-2015-117961,2015-11-26,14.73,OFF-BI-10000343
CA-2015-117961,2015-11-26,104.9,OFF-ST-10001172
CA-2015-117961,2015-11-26,61.04,OFF-BI-10003707
CA-2015-117961,2015-11-26,10.95,OFF-PA-10001274
CA-2016-128923,2016-12-09,9.392,OFF-PA-10002250
CA-2016-128923,2016-12-09,9.328,OFF-AR-10000475
CA-2017-162481,2017-09-25,8.26,OFF-BI-10002976
CA-2017-162481,2017-09-25,269.97,FUR-CH-10003061
CA-2015-119214,2015-01-23,29.04,OFF-PA-10002893
CA-2015-119214,2015-01-23,14.62,OFF-LA-10003077
CA-2015-122287,2015-06-18,11.952,OFF-PA-10001661
CA-2015-122287,2015-06-18,4.536,OFF-BI-10004656
CA-2015-122287,2015-06-18,9.156,OFF-BI-10003707
CA-2015-122287,2015-06-18,75.36,FUR-FU-10004973
CA-2015-104493,2015-10-02,57.504,OFF-BI-10004817
US-2017-158946,2017-11-18,38.864,OFF-AR-10001860
CA-2014-129168,2014-08-17,15.552,OFF-PA-10001639
CA-2016-131835,2016-07-17,162.64,OFF-AP-10004487
CA-2016-131835,2016-07-17,597,TEC-PH-10001760
CA-2016-131835,2016-07-17,55.48,OFF-PA-10004071
CA-2015-142237,2015-07-11,289.8,FUR-FU-10004848
CA-2015-142237,2015-07-11,2.502,OFF-BI-10004022
CA-2015-142237,2015-07-11,6.48,OFF-BI-10003669
CA-2015-142237,2015-07-11,341.488,FUR-CH-10003833
CA-2015-142237,2015-07-11,11.12,OFF-AR-10003732
CA-2015-142237,2015-07-11,25.344,FUR-FU-10003142
CA-2016-136434,2016-12-01,17.31,FUR-FU-10001196
CA-2017-120376,2017-12-22,199.95,TEC-AC-10001114
CA-2017-120376,2017-12-22,1586.69,FUR-CH-10002335
CA-2017-120376,2017-12-22,84.99,TEC-AC-10000844
CA-2017-120376,2017-12-22,411.8,FUR-TA-10004534
CA-2014-106439,2014-10-31,11.34,OFF-FA-10002975
CA-2014-106439,2014-10-31,80.3,OFF-ST-10003996
CA-2014-106439,2014-10-31,15.968,OFF-BI-10002571
CA-2014-106439,2014-10-31,64.74,OFF-PA-10000477
CA-2014-106439,2014-10-31,19.296,OFF-BI-10004209
CA-2014-106439,2014-10-31,405.64,OFF-ST-10001963
CA-2014-106439,2014-10-31,146.352,FUR-CH-10003833
CA-2014-106439,2014-10-31,251.91,TEC-AC-10004568
CA-2014-106439,2014-10-31,12.39,OFF-AR-10001419
CA-2015-133452,2015-04-13,199.96,TEC-AC-10002800
CA-2015-133452,2015-04-13,710.832,FUR-TA-10003954
CA-2016-146521,2016-07-21,1.941,OFF-BI-10000301
US-2017-110996,2017-11-20,283.92,FUR-CH-10003956
CA-2016-129693,2016-11-26,7.312,OFF-BI-10002954
CA-2017-122504,2017-11-07,59.97,TEC-AC-10003289
CA-2017-122504,2017-11-07,761.544,TEC-PH-10002468
CA-2014-131051,2014-12-01,58.2,FUR-FU-10001861
CA-2017-140676,2017-09-12,39.9,OFF-PA-10004082
CA-2017-140676,2017-09-12,90.86,OFF-AP-10000358
CA-2017-140676,2017-09-12,94.85,OFF-PA-10004243
CA-2015-120103,2015-12-24,106.232,OFF-PA-10001295
CA-2015-120103,2015-12-24,111.984,TEC-PH-10002170
CA-2015-120103,2015-12-24,7.712,FUR-FU-10002885
CA-2017-104647,2017-02-23,37.44,OFF-PA-10002870
CA-2014-110352,2014-11-23,23.68,OFF-LA-10003923
CA-2016-140501,2016-06-23,122.12,OFF-LA-10003510
CA-2016-140501,2016-06-23,18.45,OFF-LA-10000248
CA-2016-140501,2016-06-23,324.9,OFF-ST-10000060
CA-2016-140501,2016-06-23,146.73,OFF-PA-10003129
CA-2016-140501,2016-06-23,3.96,OFF-FA-10004076
CA-2015-139290,2015-10-26,5.76,OFF-LA-10004008
CA-2017-166142,2017-07-15,26.55,OFF-BI-10004094
CA-2017-166142,2017-07-15,310.443,FUR-TA-10004607
CA-2014-145926,2014-11-17,479.9,FUR-CH-10004289
CA-2015-149678,2015-04-13,12.88,OFF-SU-10004498
US-2015-164357,2015-11-25,13.12,OFF-AR-10001177
US-2016-146570,2016-05-15,511.84,OFF-BI-10001718
US-2016-146570,2016-05-15,91.96,OFF-AR-10004602
US-2016-146570,2016-05-15,8.34,OFF-AR-10003856
CA-2017-124401,2017-09-07,37.68,OFF-ST-10000649
CA-2017-124401,2017-09-07,279.944,TEC-AC-10002926
US-2014-140116,2014-03-10,636.408,OFF-ST-10000078
US-2014-140116,2014-03-10,83.168,OFF-AR-10001044
CA-2014-123295,2014-07-18,259.136,FUR-CH-10002372
CA-2017-167101,2017-03-24,221.92,OFF-PA-10000357
CA-2017-167101,2017-03-24,26,TEC-AC-10001266
US-2014-167633,2014-09-30,15.552,OFF-PA-10004888
US-2014-152723,2014-09-26,0.876,OFF-BI-10003460
CA-2015-164882,2015-10-31,19.98,OFF-PA-10000157
CA-2015-164882,2015-10-31,398.352,OFF-BI-10004519
CA-2015-164882,2015-10-31,5.04,OFF-AR-10004272
CA-2015-164882,2015-10-31,17.45,OFF-FA-10000585
CA-2015-164882,2015-10-31,323.136,FUR-CH-10004218
CA-2015-164882,2015-10-31,29.7,OFF-SU-10004231
CA-2015-164882,2015-10-31,1295.84,TEC-PH-10001578
CA-2015-164882,2015-10-31,46.84,OFF-ST-10003638
CA-2015-164882,2015-10-31,425.833,FUR-BO-10002213
CA-2015-159786,2015-10-12,209.67,FUR-TA-10001307
CA-2016-130267,2016-09-19,159.88,OFF-PA-10002222
CA-2017-155460,2017-04-13,5.28,OFF-PA-10002479
CA-2017-155460,2017-04-13,895.92,OFF-BI-10003091
US-2017-168690,2017-01-07,2.808,OFF-BI-10000145
CA-2017-158246,2017-11-09,215.976,FUR-CH-10003061
CA-2017-167381,2017-09-22,241.96,FUR-BO-10001972
CA-2017-167381,2017-09-22,27.72,OFF-LA-10000134
CA-2017-144862,2017-12-01,104.68,OFF-EN-10003040
CA-2017-144862,2017-12-01,62.958,TEC-PH-10000923
CA-2014-126032,2014-06-23,86.376,TEC-AC-10000158
CA-2015-134859,2015-10-04,64.944,FUR-FU-10003623
CA-2015-134859,2015-10-04,20.736,OFF-PA-10001293
US-2014-114188,2014-05-20,33.28,OFF-AP-10000124
US-2014-114188,2014-05-20,38.52,OFF-AR-10004511
US-2014-114188,2014-05-20,139.86,FUR-FU-10000076
CA-2015-156524,2015-11-20,19.65,OFF-PA-10003883
CA-2015-122210,2015-11-30,152.991,OFF-BI-10003656
CA-2015-122210,2015-11-30,10.584,OFF-FA-10000053
CA-2015-122210,2015-11-30,94.92,TEC-PH-10002807
CA-2015-156377,2015-12-31,14.76,FUR-FU-10002364
CA-2015-156377,2015-12-31,3.656,OFF-BI-10002954
US-2017-157896,2017-11-16,146.82,OFF-PA-10004092
CA-2014-159520,2014-06-06,149.544,OFF-BI-10003982
CA-2014-159520,2014-06-06,17.14,OFF-SU-10001664
CA-2014-159520,2014-06-06,991.764,FUR-TA-10003238
CA-2016-155481,2016-09-01,30.48,OFF-PA-10004675
CA-2016-155481,2016-09-01,23.988,TEC-PH-10002293
CA-2016-155481,2016-09-01,16.688,OFF-FA-10002780
US-2016-152051,2016-06-25,422.058,FUR-CH-10002965
US-2016-152051,2016-06-25,38.088,OFF-BI-10004781
US-2016-152051,2016-06-25,254.352,OFF-ST-10001713
CA-2014-141607,2014-12-12,43.31,FUR-FU-10003975
CA-2017-102771,2017-03-31,84.95,TEC-PH-10001536
US-2017-139969,2017-11-19,233.058,FUR-CH-10001973
CA-2014-167360,2014-11-24,111.79,TEC-AC-10001772
CA-2015-123505,2015-11-22,14.94,OFF-PA-10002586
CA-2016-117282,2016-07-14,14.16,OFF-BI-10004094
US-2016-120460,2016-04-30,22.608,FUR-FU-10004973
CA-2016-111115,2016-07-25,21.48,OFF-FA-10000624
CA-2014-124646,2014-06-22,501.81,OFF-ST-10001097
CA-2014-124646,2014-06-22,161.94,OFF-ST-10001469
CA-2017-148166,2017-10-21,17.856,OFF-AR-10004956
CA-2016-159737,2016-09-03,8.808,OFF-BI-10004236
CA-2016-141019,2016-05-14,79.384,FUR-FU-10002937
CA-2016-101938,2016-01-07,34.58,OFF-AR-10003696
CA-2017-166296,2017-03-13,314.55,OFF-PA-10004359
CA-2016-154018,2016-10-13,191.976,TEC-AC-10002402
CA-2016-154018,2016-10-13,8.288,OFF-PA-10000551
CA-2016-154018,2016-10-13,139.92,FUR-FU-10003394
CA-2016-154018,2016-10-13,15.872,OFF-AR-10002067
CA-2016-154018,2016-10-13,6.286,OFF-BI-10004140
CA-2017-117870,2017-01-27,14.016,OFF-AR-10004078
CA-2017-117870,2017-01-27,71.976,TEC-AC-10000927
CA-2017-117870,2017-01-27,107.982,TEC-PH-10003931
US-2017-137491,2017-11-19,305.312,FUR-CH-10004675
CA-2014-152296,2014-08-01,19.752,OFF-BI-10004506
CA-2016-112025,2016-07-30,9.264,OFF-BI-10002353
CA-2015-132507,2015-07-30,61.792,OFF-ST-10000943
CA-2016-125738,2016-10-15,45.68,OFF-PA-10000740
CA-2016-125738,2016-10-15,60.12,OFF-PA-10003001
CA-2016-125738,2016-10-15,41.72,OFF-BI-10001628
CA-2016-125738,2016-10-15,71.6,OFF-PA-10001509
CA-2016-128818,2016-05-07,85.232,OFF-BI-10000309
CA-2016-128818,2016-05-07,44.4,OFF-LA-10003923
CA-2016-128818,2016-05-07,442.764,FUR-CH-10002084
CA-2016-128818,2016-05-07,3999.95,TEC-MA-10000488
CA-2016-128818,2016-05-07,199.95,TEC-AC-10001767
CA-2016-128818,2016-05-07,63.68,FUR-FU-10001940
CA-2017-124576,2017-08-01,54.896,OFF-BI-10002735
CA-2016-101378,2016-07-14,29,TEC-AC-10002345
CA-2017-143063,2017-08-10,70.08,OFF-EN-10003134
CA-2017-143063,2017-08-10,121.3,FUR-FU-10003708
CA-2017-143063,2017-08-10,1454.49,TEC-PH-10003645
CA-2016-118913,2016-06-25,60.81,OFF-AP-10000692
CA-2016-128412,2016-12-10,153.552,OFF-BI-10001718
CA-2016-128412,2016-12-10,65.34,OFF-AP-10002082
CA-2016-128412,2016-12-10,123.92,OFF-PA-10001125
CA-2016-128412,2016-12-10,35.1,OFF-AP-10000252
CA-2016-128412,2016-12-10,44.75,TEC-AC-10003038
CA-2016-136483,2016-12-01,4.704,OFF-AR-10000940
CA-2014-163013,2014-11-28,14.67,OFF-AR-10001954
CA-2015-135363,2015-03-28,15.552,OFF-PA-10003177
CA-2015-135363,2015-03-28,5.232,OFF-PA-10000533
US-2014-165659,2014-06-01,22.2,FUR-FU-10001935
US-2014-165659,2014-06-01,881.93,TEC-PH-10002563
CA-2015-138002,2015-09-06,6.096,OFF-BI-10002160
CA-2015-138002,2015-09-06,191.82,FUR-FU-10004748
CA-2015-128860,2015-06-29,20.104,FUR-FU-10001473
CA-2016-164350,2016-09-10,67.56,OFF-AR-10000538
US-2014-103905,2014-07-14,29.932,OFF-BI-10001098
US-2014-103905,2014-07-14,38.272,TEC-PH-10001552
CA-2015-129854,2015-08-22,16.52,OFF-AR-10000390
CA-2014-125556,2014-11-14,832.93,TEC-PH-10001079
CA-2014-125556,2014-11-14,43.8,OFF-BI-10003460
CA-2016-162313,2016-11-27,167.292,OFF-AP-10003842
CA-2017-107874,2017-11-21,27.42,FUR-FU-10003535
CA-2017-129378,2017-10-01,1.44,OFF-BI-10002012
CA-2017-129378,2017-10-01,61.776,OFF-BI-10001922
CA-2017-129378,2017-10-01,241.96,OFF-AP-10000576
CA-2017-129378,2017-10-01,108.608,FUR-CH-10000553
CA-2014-151953,2014-09-20,2.816,OFF-AR-10003469
CA-2017-130841,2017-07-28,9.984,OFF-BI-10000145
CA-2017-130841,2017-07-28,14.98,OFF-ST-10001580
CA-2017-130841,2017-07-28,1145.6,TEC-PH-10001817
CA-2015-131884,2015-12-06,485.94,TEC-PH-10001578
CA-2015-131884,2015-12-06,37.376,OFF-AR-10004078
CA-2015-131884,2015-12-06,70.686,FUR-CH-10004860
CA-2017-121909,2017-07-31,54.816,OFF-PA-10003790
CA-2016-106383,2016-03-19,72.294,FUR-BO-10002202
CA-2017-130771,2017-07-29,2.896,OFF-FA-10003059
CA-2017-130771,2017-07-29,124.792,TEC-PH-10002496
CA-2016-139157,2016-10-01,330.588,FUR-TA-10003238
CA-2014-128055,2014-03-31,673.568,OFF-BI-10004390
CA-2014-128055,2014-03-31,52.98,OFF-AP-10002765
